time,ACB,BCM,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,MBB,MSN,MWG,PLX,POW,SAB,SHB,SSI,STB,TCB,TPB,VCB,VHM,VIB,VIC,VJC,VNM,VPB
2/6/2025,21.31,70.8,39.36,50.24,27.09,125.01,63.63,28.79,17.7,22.33,16.96,67.4,58.26,38.61,9.75,47.55,8.07,22.25,37.35,24.55,14.69,61.69,38.8,17.26,20.23,98,56,18.55
2/7/2025,21.47,70,40.05,51.12,27.98,124.67,63.35,28.99,17.66,22.21,17.08,67.7,58.06,38.56,9.88,47.28,8.1,22.21,37.45,25.09,14.69,61.76,38.75,17.3,20.32,98.1,56.09,18.45
2/10/2025,21.56,70.9,39.91,51.91,27.64,121.17,63.35,28.39,17.43,21.17,17.19,68.8,56.58,39.09,9.75,47.1,8.1,22.12,38.45,25.09,14.87,61.23,37.8,17.3,20,96.8,55.91,18.35
2/11/2025,21.6,70.1,40.01,51.71,27.91,124.07,63.07,28.49,17.39,21.75,17.26,68.7,55.6,39.87,9.88,46.55,8.26,21.94,38.5,25.23,15.09,61.03,37.75,17.42,19.98,96.5,55.72,18.4
2/12/2025,21.43,70.5,39.56,53.38,27.78,123.73,63.16,28.34,17.39,21.54,17.04,69,55.6,40.01,9.84,46.83,8.18,21.99,38.65,25.04,14.96,60.76,38,17.3,19.95,96.1,56.27,18.4
2/13/2025,21.47,70.1,39.56,53.38,28.02,122.11,62.78,29.03,17.5,21.58,17.19,68.9,54.02,40.64,10.04,46.65,8.26,22.03,38.8,25.28,15,60.83,38.75,17.26,20.12,96.2,56,18.4
2/14/2025,21.51,70.1,40.2,53.38,27.81,123.65,63.73,29.92,17.62,21.75,17.15,68.1,54.42,40.98,10.04,46.55,8.3,22.12,38.25,25.33,15,60.83,38.8,17.26,20.12,96.7,55.63,18.5
2/17/2025,21.56,69.8,39.76,52.59,27.54,122.54,63.82,30.12,17.47,21.79,17,66.4,53.33,40.69,10.12,46.1,8.45,22.21,38.3,25.04,14.96,60.83,38.8,17.17,20.05,97.5,55.35,18.35
2/18/2025,21.51,69.5,40.05,56.22,27.64,122.79,64.01,30.42,17.5,22.12,17.04,66.4,53.73,41.22,10.12,46.19,8.41,22.34,38.65,25.18,15,60.83,38.9,17.21,20.1,97.4,55.63,18.45
2/19/2025,21.56,71.3,40.4,55.44,27.78,122.88,64.67,31.2,17.58,22.08,17.15,67.7,55.01,41.8,10.25,46.28,8.45,22.52,38.75,25.43,15.09,60.9,39.1,17.34,20.2,97.4,56.09,18.55
2/20/2025,21.68,72.4,40.45,55.83,28.02,122.03,64.76,31.89,17.62,22.12,17.15,68,55.89,41.7,10.08,46.37,8.41,22.43,38.75,25.87,15.18,60.9,40.55,17.34,20.48,96.9,56,18.69
2/21/2025,21.89,74.9,40.45,56.91,28.46,121.17,64.38,31.94,17.77,22.04,17.19,67.6,57.27,41.8,10.21,46.74,8.45,22.52,38.85,25.82,15.09,61.83,40.3,17.38,20.32,96.6,56.64,18.93
2/24/2025,21.85,74.5,40.65,57.6,28.74,119.89,64.57,31.99,18.08,23.08,17.26,67.6,57.57,41.61,10.21,47.28,8.57,22.96,39.4,25.82,15.14,62.09,40.25,17.55,20.3,96.6,58.86,19.03
2/25/2025,21.72,76.6,40.8,56.12,28.7,118.61,64.67,31.65,17.89,22.92,17.56,68.4,57.47,41.9,10.12,47.28,8.57,22.96,39.25,25.72,15.05,61.49,40.75,17.51,20.35,96.1,58.03,18.84
2/26/2025,21.68,76.4,40.75,56.71,28.36,121,64.38,32.14,17.77,23.12,17.41,68.3,57.87,41.85,10,47.1,8.61,22.96,38.55,25.62,15.05,61.29,40.7,17.38,20.5,97.1,58.21,18.74
2/27/2025,21.81,76,40.5,56.71,28.46,120.58,64.01,32.24,17.89,23.71,17.41,68.4,57.77,41.56,9.92,47.1,8.57,23.18,38.3,25.57,15,62.42,41.05,17.42,20.52,96.9,57.38,18.79
2/28/2025,21.72,75.7,40.5,55.54,28.46,119.72,64.01,32.93,17.77,23.33,17.26,67.7,57.47,42.14,10.12,46.46,8.53,23.36,38.25,25.43,14.83,61.96,41.2,17.51,20.6,96,57.38,18.79
3/3/2025,21.72,75.6,40.5,55.83,28.29,119.89,64.57,32.63,17.74,23.37,17.34,68,57.97,42.77,10.17,46.65,8.46,23.63,38.85,25.43,14.38,61.96,42.55,17.72,21.02,96.9,58.3,18.69
3/4/2025,21.85,75.8,40.35,55.54,28.53,119.47,65.04,33.03,17.7,23.21,17.56,69.1,58.66,43.06,10.04,46.92,8.5,23.41,39.2,26.79,14.38,61.76,42.05,17.8,20.98,96.8,58.58,18.59
3/5/2025,21.85,75.1,40.2,55.54,28.26,118.7,64.38,32.53,17.66,22.96,17.68,68.2,58.75,42.33,9.88,46.74,8.52,23.18,38.8,26.6,14.29,61.76,42.7,17.72,21.12,96.4,57.84,18.5
3/6/2025,22.06,75.2,40.35,56.62,28.57,120.83,64.29,33.52,17.77,23.29,18.09,69.2,61.02,42.24,10,46.37,8.53,23.9,39.5,26.99,14.38,62.09,43.6,17.68,21.18,96.5,58.03,18.64
3/7/2025,22.27,75,40.7,55.63,29.08,120.66,63.82,33.03,18.04,23.37,18.39,69,61.02,41.46,10,46.19,8.53,23.9,39.75,27.03,14.52,63.15,44.95,17.68,22.65,97,57.84,18.74
3/10/2025,22.1,80.2,40.94,55.14,29.12,118.87,63.82,32.83,18.28,23.29,18.39,68.9,61.32,41.61,9.96,46.37,8.53,23.67,40,27.08,14.38,64.28,45.3,17.68,23.65,97.7,57.66,18.89
3/11/2025,22.1,80.2,40.94,53.87,29.22,117.33,63.44,32.93,18.35,23.46,18.61,68.9,62.11,41.9,9.96,46.19,8.52,23.72,39.9,27.28,14.43,64.28,45.5,17.55,23.65,97.7,57.57,19.18
3/12/2025,21.97,80.6,40.45,53.97,29.25,115.97,63.91,32.34,18.24,23.17,18.46,68.7,61.81,41.51,10,46.1,8.51,23.72,39.75,27.13,14.34,66.22,46.95,17.3,24.05,97.4,57.38,19.08
3/13/2025,21.81,78.8,39.76,53.08,29.01,116.48,64.29,32.53,17.85,23.08,18.24,70.4,60.63,40.35,9.88,46.1,8.53,23.94,39,26.6,14.25,65.03,47.8,17.13,25.7,97.3,57.2,18.74
3/14/2025,21.72,79,39.96,52.59,29.01,112.13,63.73,32.83,17.89,22.96,18.24,71.1,60.63,40.06,9.92,46.55,9.12,23.94,38.85,26.6,14.29,65.52,47.9,17.17,26.1,98.6,57.29,19.08
3/17/2025,21.89,81.8,39.91,52,29.22,110.93,64.2,32.58,18.04,23.21,18.24,70.5,61.12,40.11,10,46.55,9.59,23.98,38.85,26.74,14.52,66.82,47.8,17.3,26.05,99.1,58.12,19.66
3/18/2025,21.97,81.8,39.56,52.3,28.81,110.93,65.04,32.93,17.93,23,17.94,69.6,60.92,40.35,10.66,46.1,9.89,23.81,38.4,26.69,14.43,66.32,47.3,17.21,25.65,98.4,57.66,19.28
3/19/2025,21.89,80.7,39.36,52.4,28.5,106.32,64.76,34.31,17.77,22.71,17.9,68.5,58.66,40.16,10.66,45.83,9.93,23.58,38.4,26.55,14.25,66.02,47.35,17.3,25.95,97.8,57.47,18.93
3/20/2025,21.93,79.5,39.36,52,28.53,106.67,64.57,34.01,17.81,22.62,18.2,68.4,59.15,39.96,10.62,45.65,10.02,23.58,38.9,26.74,13.49,66.32,47.35,17.21,25.75,96.2,57.01,19.08
3/21/2025,21.81,78.7,39.02,51.51,28.57,109.23,63.73,34.06,17.74,22.62,18.24,67.9,59.44,39.96,10.29,45.38,10.02,23.63,38.65,26.64,13.1,65.52,48.25,17.13,26.5,96.6,56.55,18.98
3/24/2025,22.02,77.3,38.67,51.22,28.67,110.08,63.26,33.67,17.47,22.62,18.31,68.5,59.44,39.91,10.54,45.02,10.57,24.12,38.6,27.28,12.87,66.02,51.3,16.83,28.35,96.6,56.64,19.08
3/25/2025,21.97,78.1,39.26,51.41,29.01,107.95,63.26,34.11,17.54,22.67,18.16,68.5,59.64,39.62,10.79,44.71,10.57,23.9,38.65,27.18,13.14,65.72,51.5,16.92,28.45,96.7,56.64,18.98
3/26/2025,21.85,78,39.11,51.22,28.64,104.96,63.54,34.01,17.54,22.96,18.01,68.3,59.94,39.82,10.74,44.71,10.45,23.54,38.6,27.28,12.87,65.33,51.5,16.83,28.5,96.7,56.46,18.84
3/27/2025,21.72,77.4,38.67,52.2,28.53,107.69,63.26,34.46,17.47,22.92,17.94,69.4,59.54,39.62,10.62,44.71,10.83,23.36,38.25,27.03,12.7,65.03,51.2,16.88,28.55,96.5,56.37,18.74
3/28/2025,21.68,77.6,38.67,52.49,28.36,105.81,62.88,34.31,17.16,22.62,17.94,68.5,58.95,38.51,10.58,44.48,10.83,23.41,38.25,26.84,12.61,64.33,51.2,16.71,29,96,55.63,18.74
3/31/2025,21.72,74.8,38.32,52.3,28.43,103.25,62.88,31.94,17.04,22.29,18.09,66.8,58.16,38.27,10.58,44.12,10.62,23.1,38.3,26.79,12.7,63.54,51.3,16.75,29,95,55.91,18.5
4/1/2025,21.76,75.9,38.57,51.71,28.7,102.83,63.54,31.4,17.31,22.5,18.46,66.2,57.77,38.99,10.7,44.52,10.62,23.14,39.7,27.23,12.7,64.04,53,16.88,29.85,95.2,56.09,18.64
4/2/2025,21.68,75.6,38.27,51.12,28.77,104.11,63.16,31.45,17.31,22.71,18.28,66,57.97,38.9,10.58,44.48,10.7,23.5,39.25,27.18,12.65,64.33,53,16.83,30.2,95,55.81,18.64
4/3/2025,20.18,70.4,35.6,47.59,26.78,96.85,58.83,29.28,16.12,21.12,17,61.4,53.92,36.19,9.88,41.37,9.98,21.85,36.55,25.28,11.81,59.87,49.3,15.69,28.1,88.4,52.12,17.38
4/4/2025,19.88,65.5,35.6,44.3,26.54,96.43,55.25,27.26,16.04,20.5,16.85,58,52.05,34.54,9.42,39.11,10.28,21.1,37.4,25.04,11.32,59.57,50.3,15.78,29.15,86.3,53.97,16.99
4/8/2025,18.51,61,33.13,41.21,24.69,89.68,51.39,25.39,14.92,19.08,15.69,54,48.45,32.17,8.8,38.43,9.59,19.63,34.8,23.33,10.57,55.4,47,14.68,27.55,82.6,50.28,15.82
4/9/2025,18.21,56.8,32.09,38.36,23.18,89.86,47.82,23.61,14.03,17.75,15.5,50.3,45.59,29.95,8.21,39.79,9.34,18.3,33.1,22.99,10.39,52.12,48.5,14.3,28.5,79.1,47.97,15.53
4/10/2025,19.47,60.7,34.32,41.01,24.79,96.08,51.11,25.24,15,18.96,16.55,53.8,48.75,32.03,8.76,42.54,9.98,19.54,35.4,24.6,11.1,55.7,51.8,15.27,30.45,84.6,51.29,16.6
4/11/2025,20.76,59.7,36.35,43.17,26.34,101.12,54.69,25.63,15.96,20.25,17.6,57.1,52.15,34.2,9.34,44.21,10.36,20.83,37.85,25.91,11.72,59.37,53.5,15.74,32.55,85.4,53.05,16.99
4/14/2025,20.72,60.5,36.59,43.76,26.27,101.12,55.72,25.83,16.19,21.12,17.6,60,55.8,33.72,9.71,44.66,10.36,21.41,37.8,25.87,11.59,58.87,57.2,15.82,34.8,85.5,52.49,16.84
4/15/2025,20.14,56.5,36.1,43.17,25.89,98.99,54.78,24.06,15.85,21.54,17.26,58.5,56.29,32.51,9.75,43.94,10.15,20.7,38.45,25.33,11.36,59.57,57.5,15.57,35.25,83.3,51.94,16.45
4/16/2025,20.3,53.5,35.6,43.22,25.51,92.07,54.69,23.17,15.92,21.25,17.19,56.4,55.99,31.93,9.84,42.95,10.23,20.43,38.15,25.13,11.5,58.87,56.5,15.36,33.95,85.4,51.66,16.35
4/17/2025,20.3,53.5,35.46,44.5,25.55,93.35,54.69,23.86,15.96,21.25,17.26,57.3,55.99,32.75,9.92,42.4,10.28,20.52,38.3,25.33,11.63,57.68,56.8,15.19,35.5,88,51.66,16.11
4/18/2025,20.47,54,35.55,44.15,25.69,95.23,54.97,24.15,16.04,21.21,17.45,58,55.4,32.9,9.92,42.72,10.96,20.74,38.55,25.33,11.72,57.68,55,15.44,33.05,86.5,52.22,16.5
4/21/2025,20.14,55.2,34.86,43.17,25.55,95.32,54.69,23.37,15.73,20.79,17.23,58.1,54.81,32.7,10,42.49,11.26,20.34,40.45,25.09,12.03,57.78,55,15.48,30.75,84,52.31,16.26
4/22/2025,20.14,52,34.71,42.58,25.45,94.21,54.12,21.99,15.65,20.87,17.34,58.7,56.49,32.03,9.79,42.04,11.26,19.76,40.65,24.5,11.9,58.08,57.5,15.35,29.5,83.5,51.66,16.16
4/23/2025,20.55,55,34.96,43.17,25.58,94.21,54.12,22.82,15.69,21.29,17.56,59.6,57.97,32.37,9.88,43.85,11.09,20.21,40.2,25.43,11.99,57.58,58.5,15.48,29.3,85.7,52.03,16.26
4/24/2025,20.18,55.5,35.06,45.58,25.65,95.57,54.12,23.22,16.39,21.33,17.45,59.9,58.85,32.56,9.92,44.39,11,20.43,40.2,25.09,11.94,57.78,61.2,15.48,31.35,85.7,51.94,16.21
4/25/2025,19.97,55.8,34.62,45.23,25.48,95.91,55.07,23.46,16.39,21.42,17.68,62,59.64,33.14,9.84,44.66,10.91,20.25,39.15,25.28,11.9,57.09,62.3,15.22,33.5,91,53.78,16.06
4/28/2025,20.01,55.7,34.17,45.14,25.27,93.44,54.97,23.17,16.58,21.37,17.79,62.5,60.04,32.7,9.71,46.19,10.83,20.48,39.25,25.33,11.99,57.09,58.5,15.22,34,89.1,53.05,16.11
4/29/2025,20.09,55,34.17,45.09,25.51,93.35,54.88,23.37,16.54,21.25,17.68,62.5,59.94,32.8,9.79,43.4,10.74,20.39,39.1,25.62,12.07,56.89,58.4,15.22,34,86,53.14,16.11
5/5/2025,20.09,57.5,34.47,45.23,25.62,92.67,55.07,24.5,16.35,21.42,17.68,62.5,60.13,32.56,10.17,43.22,10.83,20.52,39.5,25.82,12.07,56.69,60.9,15.39,35,89.6,52.49,16.16
5/6/2025,20.05,56,34.57,46.61,25.79,93.61,56.1,23.96,16.39,21.21,17.68,62,59.64,32.8,10.08,43.17,10.66,20.56,38.85,26.16,12.25,56.59,60.9,15.35,35.25,89,52.49,16.45
5/7/2025,20.05,57.1,34.52,48.08,25.69,93.61,56.95,24.5,16.15,21.17,17.45,60.9,59.25,32.41,10.5,43.35,10.74,20.3,38.85,26.3,12.34,56.59,62,15.31,36.7,88.9,52.77,16.55
5/8/2025,20.18,60,35.06,47.98,25.75,97.54,57.8,26.18,16.39,21.42,17.68,63,59.44,34.54,10.58,43.8,11,20.52,39.5,26.69,12.47,56.69,62.2,15.44,39.25,89.8,52.95,16.55
5/9/2025,20.18,59.5,34.71,47.29,25.69,98.99,57.51,26.27,16.35,21.37,17.64,62.8,59.54,34.01,10.54,44.21,11,20.39,39.75,26.89,12.47,56.19,62.2,15.39,38.25,89.5,53.23,16.55
5/12/2025,20.39,61.5,34.86,47.88,25.96,100.95,58.64,27.56,16.58,21.17,17.86,62,59.94,34.35,10.7,44.62,11.21,20.61,40,28.64,13.1,56.19,62.3,15.79,39.7,90.4,54.06,16.89
5/13/2025,20.55,61.8,35.41,48.18,27.02,101.97,58.36,28.25,16.81,21.5,18.39,62.1,62.6,34.4,10.58,44.43,11.17,20.79,40.1,28.64,12.95,56.39,62,15.83,39.8,90.5,53.97,17.23
5/14/2025,20.72,62.5,37.04,48.28,27.16,107.78,58.27,27.61,17.12,21.79,18.39,62.3,63.09,34.54,10.66,44.66,11.09,21.23,40,29.08,13.14,58.28,60.4,16.1,39.9,93,53.68,18.4
5/15/2025,21.35,61,36.99,48.67,27.26,106.67,58.36,27.7,17.16,21.79,18.8,62.8,63.39,34.4,10.62,45.38,11.68,21.23,40.7,29.13,13.1,58.28,58,16.45,39.9,91,54.26,18.55
5/16/2025,21.26,61,36.2,47.34,26.75,103.25,58.17,27.31,16.93,21.5,18.5,62.5,62.89,34.59,10.66,45.56,11.47,21.05,39.8,28.69,12.95,57.09,58,16.05,40,90,53.68,18.05
5/19/2025,21.22,60.7,35.8,47.34,26.82,100.86,57.14,26.82,16.96,21.37,18.46,62,62.8,33.96,10.66,44.84,11.38,20.74,39,28.74,12.81,56.59,58.8,15.79,42.8,88,53.49,18.2
5/20/2025,21.39,60.7,35.8,48.77,27.09,101.72,56.95,27.31,17.2,21.37,18.65,62.7,63.78,33.67,10.79,44.93,11.38,20.88,39.5,30.15,12.86,56.69,62.9,15.97,45.75,88.3,53.4,18.2
5/21/2025,21.43,60.9,35.8,49.35,27.06,100.95,56.76,26.92,17.27,21.46,18.8,63.6,63.39,34.16,10.87,44.75,11.51,20.74,41.8,30.1,12.86,56.69,67.3,15.97,46.75,88.3,52.92,18.45
5/22/2025,21.35,59.7,35.6,48.57,26.65,99.67,57.42,26.47,17,21.37,18.5,64,63.39,33.67,11.24,44.8,11.47,20.74,41.1,29.71,12.67,56.49,68.1,15.92,46.25,87.2,52.54,18.3
5/23/2025,21.6,58.8,35.46,48.72,26.61,99.92,59.3,26.62,17.04,21.33,18.5,63.2,63.29,33.24,11.03,44.62,11.51,20.74,41.8,29.37,12.62,56.39,68.8,15.97,46.5,87.8,52.82,18.1
5/26/2025,21.5,61.7,35.46,50.43,26.92,100.1,59.3,28.44,17.43,21.29,18.61,63.8,63.58,33.58,11.16,44.62,11.6,20.96,41.55,29.57,12.71,56.59,73.5,16.01,47.25,87.8,53.2,18.15
5/27/2025,21.45,61.6,35.9,51.51,27.16,101.55,59.96,28.99,17.43,21.29,18.58,64,63.39,33.62,11.16,44.62,11.77,21.05,41.5,29.81,12.71,56.39,74.3,16.36,47.25,88.4,52.92,18.1
5/28/2025,21.4,61.5,36.1,51.41,27.13,101.03,60.34,29.23,17.16,21.33,18.46,63.9,63.49,34.35,11.16,44.62,11.77,21.05,41.05,29.71,12.71,56.39,75.7,16.18,48.5,88,52.73,18
5/29/2025,21.3,62.2,36.05,50.63,26.68,99.92,60.24,28.99,17,21.29,18.39,63.4,63.39,33.77,10.99,44.43,11.6,20.88,41.3,30.01,12.76,56.29,76.9,16.05,48.5,87.5,52.63,18.15
5/30/2025,21.1,60.6,35.6,49.65,26.27,99.41,61.18,28.3,16.73,21.46,18.28,62,61.22,33.38,10.83,43.98,11.55,20.83,40.7,29.66,12.62,55.99,77.6,15.7,49.2,87,52.44,17.95
6/2/2025,21.1,60,35.31,49.55,26.34,99.07,61.66,28.89,16.66,21.29,18.46,62.1,60.13,34.45,11.12,44.34,11.68,21.05,41.8,30.05,12.48,55.8,77,15.83,49,89.5,52.15,18
6/3/2025,21.25,61.1,35.51,50.43,26.44,100.18,61.94,29.08,16.85,21.67,18.54,63.3,61.51,34.49,11.12,44.66,11.85,21.76,41.6,30.78,12.62,56.39,77.6,15.88,49.05,89.8,53.01,18.3
6/4/2025,21.1,60.8,35.36,50.34,26.41,99.92,61,28.74,16.85,21.62,18.43,64.1,60.43,34.88,11.2,45.2,11.77,21.5,41,30.54,12.48,56.19,77.1,15.88,49.05,91.8,54.35,18.25
6/5/2025,21,60.9,35.11,49.45,26.44,99.67,60.05,28.79,16.69,21.46,18.31,65.8,60.82,34.93,11.32,44.66,11.68,21.28,41.35,30.3,12.52,55.89,76.8,15.79,49,91.3,53.78,18.1
6/6/2025,21,60.9,34.86,48.57,26.2,98.13,59.3,27.95,16.81,21.71,18.13,65,59.64,36.19,11.08,44.25,11.68,20.96,41.75,29.52,12.48,55.7,76,15.66,48.5,90,52.82,17.8
6/9/2025,20.95,59.7,34.86,47.69,26.06,99.16,59.58,27.31,16.54,21.92,18.2,64.1,59.64,35.8,10.83,44.07,11.55,20.74,41.95,28.98,12.43,55.5,70.7,15.66,45.15,88.8,52.82,17.85
6/10/2025,20.95,59.3,34.81,47.98,25.96,98.73,59.21,27.75,16.58,21.83,18.16,64.8,60.63,35.5,10.79,44.07,11.64,20.74,42.9,29.27,12.43,55.5,72.6,15.66,45.3,89,52.82,17.95
6/11/2025,20.95,58.5,34.66,48.47,26.06,100.61,58.93,27.36,16.5,21.75,18.2,64.8,61.02,34.95,10.7,44.21,11.77,20.88,42.85,29.32,12.62,55.3,72.1,15.61,45.1,87.6,52.73,18
6/12/2025,21.05,59.2,34.91,48.86,26.41,100.7,59.11,28.15,16.77,22.33,18.54,65.8,62.6,35.25,10.79,44.62,11.77,21.01,45,30.15,12.67,55.6,70,15.79,43.4,88.9,53.4,18.2
6/13/2025,21.05,59.5,35.16,48.37,27.37,99.32,60.62,26.82,16.66,22,18.65,65.4,62.3,37.7,10.58,44.3,11.42,20.56,44.9,30.4,12.57,55.8,68.4,15.7,42.75,88,53.01,18.15
6/16/2025,21.3,59.5,35.46,50.63,27.64,102.42,64.86,27.61,16.77,22.29,18.84,66.8,63.39,40.3,10.79,44.71,11.59,21.19,45.5,31.47,12.67,56.19,67.4,16.05,42.7,87.8,53.78,18.8
6/17/2025,21.2,59.3,35.51,50.73,27.67,102.24,65.23,28.49,16.89,22.37,18.76,67.9,63.49,39.05,10.91,45.07,11.68,21.19,46,31.56,12.86,56.79,69.6,15.97,43.85,87.7,53.68,18.8
6/18/2025,21.3,59.4,35.26,50.92,27.54,100.7,66.74,28.59,16.93,22.62,18.8,67.5,62.8,39,10.83,44.66,11.64,20.96,47.2,31.95,12.76,56.29,71.4,15.83,44,87.7,53.49,18.5
6/19/2025,21.3,59,35.41,50.34,27.91,99.83,67.59,29.48,16.96,22.42,18.84,67.5,63.09,39.55,10.74,44.62,11.5,21.23,47.15,33.12,12.76,56.19,71.7,15.79,44.7,88.5,53.59,18.5
6/20/2025,21.45,58.6,35.6,49.65,28.33,99.92,65.42,28.79,17.08,22.5,19.37,67.5,63.19,39.15,10.79,44.66,11.59,21.32,46.6,33.12,12.71,56.69,70.2,15.88,43.4,88.7,54.06,18.45
6/23/2025,21.35,60.1,35.46,50.24,28.36,99.75,68.34,29.38,16.93,22.37,19.44,68,64.08,40.2,10.79,44.43,11.5,21.1,46.45,32.93,12.67,56.19,74,15.79,46.4,87.5,53.4,18.4
6/24/2025,21.3,61.5,35.6,53.08,28.5,100.26,65.04,29.23,16.93,22.5,19.44,69.2,63.98,38.05,10.83,44.8,11.5,21.59,46.5,33.12,12.62,56.19,77.3,15.92,47.9,88.1,53.87,18.55
6/25/2025,21.25,61.8,35.46,51.71,28.6,100.78,63.54,30.37,16.81,22.67,19.22,70.3,64.08,37.3,10.74,45.38,11.55,21.76,46.8,32.93,12.76,56.19,77.9,15.97,47.9,87.1,54.26,18.4
6/26/2025,21.2,62.1,35.31,51.51,28.74,100.7,64.48,30.07,16.73,22.8,19.44,72,63.58,37.05,10.7,45.56,11.59,21.76,46.8,33.17,12.71,55.99,76,15.88,47.5,87.1,53.87,18.35
6/27/2025,21.2,63,35.7,51.22,28.77,100.95,64.01,29.92,16.81,22.85,19.29,76.8,64.87,37.3,10.7,45.65,11.46,21.9,46.35,33.07,12.76,56.29,77,15.88,47.75,87.2,55.21,18.5
6/30/2025,21.3,64.2,35.9,52.1,28.74,101.73,63.82,29.87,16.81,22.7,19.37,76.8,64.57,37.25,10.74,45.08,11.42,21.94,46.7,33.32,12.81,56.59,76.7,16.05,47.8,88.1,55.4,18.5
7/1/2025,21.3,64.5,36.2,52.59,28.74,102.24,62.5,30.71,17.04,22.65,19.52,75.2,63.58,36.9,10.74,44.65,11.37,21.72,46.95,33.51,12.91,57.78,76.3,16.05,47.8,90.5,54.92,18.45
7/2/2025,21.3,68.2,36,52.49,28.74,102.07,62.5,30.81,17.2,22.9,19.55,75.2,63.88,36.95,10.66,44.5,11.46,22.65,47.55,34.1,12.95,57.58,76,16.05,47.7,90.2,55.12,18.6
7/3/2025,21.4,66.4,35.9,52,29.15,101.56,62.31,29.18,17.39,23.1,19.48,74.5,64.47,37,10.95,44.36,11.5,22.87,46.65,33.95,13.1,57.48,76.3,16.1,47.25,89,54.92,18.65
7/4/2025,21.85,65.5,36.15,53.87,29.29,105.43,62.5,28.89,17.39,23.25,19.52,74.6,65.36,37.25,11.12,44.5,11.5,23.01,47.05,34.05,13.1,57.98,76,16.14,45.95,89.8,55.21,18.75
7/7/2025,22.25,66,36.79,53.48,30.45,106.55,62.6,29.33,17.97,23.6,19.82,74.8,65.56,37.1,11.12,44.5,12.3,23.36,47.55,34.39,13.48,58.18,76.9,16.4,46.5,90,55.31,19.3
7/8/2025,22.25,67.5,37.09,52.89,30.45,107.15,63.73,29.58,18.12,24.7,19.82,75.6,66.25,37.3,11.12,44.93,12.52,24.03,47.65,34.39,13.33,58.58,79.2,16.49,46.65,95,56.36,19.6
7/9/2025,22.45,68.6,37.78,52.89,30.86,105.69,64.01,29.43,18.66,24.75,19.97,75.8,66.74,37.45,11.2,45.7,12.39,25.36,47.8,34,14.19,61.06,81.8,16.8,47.5,94,57.5,20.05
7/10/2025,22.55,68.6,37.83,52.98,30.86,106.63,64.38,29.68,18.78,25.15,19.85,76.9,67.03,37.9,11.16,46.13,12.7,25.72,47.65,33.9,14.14,60.96,86,16.75,50.8,96,57.03,20.15
7/11/2025,22.7,68,37.88,52.69,30.59,108.96,63.91,29.58,18.85,26,20.04,76.5,66.94,37.7,11.12,46.18,12.57,26.34,47.65,34.05,14.14,62.25,87.9,16.97,54,100,57.12,20.15
7/14/2025,22.7,68.5,38.22,52.89,30.38,109.39,64.2,30.22,18.81,25.75,20.12,75.3,68.02,37.5,11.53,46.04,12.52,26.43,47.95,34.19,14.19,61.95,88.8,17.02,56.5,99,57.6,21
7/15/2025,22.45,67,37.68,52.79,30.28,108.44,63.73,29.68,18.62,25.5,19.97,74.5,68.32,37.3,11.32,46.08,12.48,27.09,47.7,33.9,14.05,60.96,87.4,16.97,55.8,97.5,57.41,20.75
7/16/2025,22.45,67.1,37.98,53.38,30.83,108.7,63.44,29.43,18.7,26.1,20.04,75,69.01,37.25,11.36,46.04,12.61,28.07,47.8,34.34,14.19,61.36,88,16.93,58.7,96,57.41,20.85
7/17/2025,22.45,67.3,37.88,52.49,30.86,109.3,63.73,29.63,18.78,26,20.08,76.2,69.5,37.1,11.36,46.42,12.66,28.34,47.7,34.24,14.19,61.75,94.1,17.05,61,94.3,57.41,20.9
7/18/2025,22.65,67.7,37.93,51.51,30.9,108.44,64.1,29.97,18.81,25.9,20.42,79.1,69.7,37.3,11.57,46.23,12.57,28.25,50.2,35.31,14.38,61.45,96,17.1,59.5,93.3,57.5,21.35
7/21/2025,22.85,66.8,37.68,50.92,31,109.16,63.54,30.17,18.89,26.2,20.23,77.5,69.01,37.1,11.53,45.75,12.92,27.85,49.5,34.54,14.38,60.86,92,17.35,56,95.1,57.31,22.3
7/22/2025,22.9,68.2,38.47,51.51,31.28,110.95,63.91,30.02,19.62,26.45,20.38,77.7,69.4,37.15,11.53,45.84,12.92,28.43,49.5,34.44,14.57,61.75,95.5,17.4,58.75,101.7,57.5,22.5
7/23/2025,23,69.2,38.27,51.41,31.31,110.65,64.95,30.61,20.43,26.4,20.57,77.3,69.5,37.25,11.57,46.61,12.97,28.65,48.7,34.1,14.67,61.65,92.2,17.8,57.5,108.8,58.94,23.35
7/24/2025,23.2,69.9,38.42,51.22,31.34,109.96,65.04,31.2,21.28,26,21.32,76,69.5,38.1,11.57,47,13.32,28.43,49,34.15,14.86,61.65,92,18.35,58,114,60.85,23.5
7/25/2025,23.6,69.8,38.42,51.02,31.28,109.56,64.67,30.76,21.78,26.05,21.35,75.8,70.1,38.1,11.78,47.09,13.32,30.2,48.8,34.29,14.86,61.55,93.7,18.4,57.05,121.9,60.37,24.05
7/28/2025,23.85,69.7,38.97,51.22,31.28,110.15,64.86,30.96,21.94,26.35,21.58,77.6,70.2,37.85,12.23,47.28,14.25,31.8,49.1,34.68,15.67,62.35,95.6,18.85,57.8,127,60.46,25.1
